CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15963,19,2,470.76,0,Regular Customers
15965,16,4,808.87,0,Regular Customers
15967,22,2,397.68,0,Regular Customers
15969,2,3,666.1,0,Regular Customers
15970,303,1,314.1,2,Low-Value Customers
15971,17,12,4199.85,0,Regular Customers
15973,366,1,307.82000000000005,2,Low-Value Customers
15974,38,7,3442.15,0,Regular Customers
15975,83,1,371.01,0,Regular Customers
15976,164,2,427.64,2,Low-Value Customers
15977,16,2,1054.73,0,Regular Customers
15978,76,1,1098.78,0,Regular Customers
15980,88,3,2398.86,0,Regular Customers
15981,24,8,3408.48,0,Regular Customers
15983,21,4,1465.12,0,Regular Customers
15984,2,10,2780.63,0,Regular Customers
15985,122,2,1142.42,0,Regular Customers
15986,29,1,168.12,0,Regular Customers
15987,11,7,1432.77,0,Regular Customers
15988,18,1,156.78,0,Regular Customers
15990,43,2,792.11,0,Regular Customers
15992,3,1,41.99,0,Regular Customers
15993,8,7,2777.67,0,Regular Customers
15994,54,1,414.27,0,Regular Customers
15996,87,6,1032.58,0,Regular Customers
15998,36,5,3080.22,0,Regular Customers
16000,2,3,12393.7,0,Regular Customers
16003,29,5,2735.37,0,Regular Customers
16005,11,4,578.71,0,Regular Customers
16006,210,1,101.4,2,Low-Value Customers
16007,47,4,1693.81,0,Regular Customers
16008,23,3,478.78,0,Regular Customers
16009,21,4,972.11,0,Regular Customers
16010,245,3,392.4,2,Low-Value Customers
16011,7,16,3352.96,0,Regular Customers
16012,34,3,1415.29,0,Regular Customers
16013,3,47,37130.6,1,High-Value Customers
16014,37,3,646.83,0,Regular Customers
16015,3,3,704.55,0,Regular Customers
16016,2,8,1465.51,0,Regular Customers
16017,46,1,211.88,0,Regular Customers
16018,38,2,408.9,0,Regular Customers
16019,46,9,3786.24,0,Regular Customers
16020,16,3,851.01,0,Regular Customers
16022,259,1,602.63,2,Low-Value Customers
16023,45,3,719.81,0,Regular Customers
16024,11,1,251.03,0,Regular Customers
16025,29,1,439.66,0,Regular Customers
16026,42,1,236.09,0,Regular Customers
16027,91,6,934.62,0,Regular Customers
16029,38,62,72217.56,1,High-Value Customers
16030,309,1,331.24,2,Low-Value Customers
16031,91,2,547.9,0,Regular Customers
16033,5,20,8778.82,0,Regular Customers
16034,195,3,437.7,2,Low-Value Customers
16036,86,2,758.92,0,Regular Customers
16037,269,3,855.02,2,Low-Value Customers
16038,7,3,471.78,0,Regular Customers
16040,64,3,1313.55,0,Regular Customers
16041,30,3,3166.4,0,Regular Customers
16042,21,5,1177.47,0,Regular Customers
16043,37,4,773.99,0,Regular Customers
16045,119,4,1340.7,0,Regular Customers
16048,372,2,256.44,2,Low-Value Customers
16049,39,3,1074.81,0,Regular Customers
16050,173,1,137.9,2,Low-Value Customers
16052,53,1,362.06,0,Regular Customers
16053,32,2,1511.95,0,Regular Customers
16054,144,1,783.9,2,Low-Value Customers
16055,220,1,134.8,2,Low-Value Customers
16056,44,1,650.75,0,Regular Customers
16057,15,7,2263.12,0,Regular Customers
16059,65,6,1453.16,0,Regular Customers
16062,9,4,1153.62,0,Regular Customers
16063,259,1,335.32,2,Low-Value Customers
16065,364,1,367.14,2,Low-Value Customers
16066,16,5,1521.04,0,Regular Customers
16070,21,2,852.15,0,Regular Customers
16071,44,1,326.24,0,Regular Customers
16072,287,1,584.3199999999999,2,Low-Value Customers
16073,296,1,122.4,2,Low-Value Customers
16076,2,10,2234.73,0,Regular Customers
16078,283,1,79.2,2,Low-Value Customers
16079,16,3,1352.0,0,Regular Customers
16080,81,2,217.16,0,Regular Customers
16081,55,5,2799.42,0,Regular Customers
16083,100,2,1317.62,0,Regular Customers
16084,298,1,436.18,2,Low-Value Customers
16085,22,5,981.51,0,Regular Customers
16086,58,5,1121.39,0,Regular Customers
16091,154,2,315.06,2,Low-Value Customers
16092,114,3,817.86,0,Regular Customers
16093,106,1,17.0,0,Regular Customers
16094,11,4,1078.23,0,Regular Customers
16096,263,1,320.62,2,Low-Value Customers
16097,239,1,185.05,2,Low-Value Customers
16098,87,7,2005.63,0,Regular Customers
16099,49,3,731.9,0,Regular Customers
16101,70,1,1290.7,0,Regular Customers
16102,41,3,1842.14,0,Regular Customers
16103,6,6,1429.64,0,Regular Customers
16104,61,1,298.21,0,Regular Customers
16105,248,1,336.96,2,Low-Value Customers
16106,65,1,108.38,0,Regular Customers
16107,17,7,3204.1600000000003,0,Regular Customers
16108,84,1,842.5,0,Regular Customers
16109,218,2,611.88,2,Low-Value Customers
16110,44,3,1320.95,0,Regular Customers
16112,142,4,195.74,0,Regular Customers
16113,182,1,161.38,2,Low-Value Customers
16114,170,1,135.75000000000003,2,Low-Value Customers
16115,9,8,1660.88,0,Regular Customers
16116,211,1,612.78,2,Low-Value Customers
16117,189,1,232.21,2,Low-Value Customers
16119,7,2,423.36,0,Regular Customers
16120,58,4,1309.14,0,Regular Customers
16121,56,2,854.66,0,Regular Customers
16122,72,4,684.4200000000001,0,Regular Customers
16123,51,1,307.78,0,Regular Customers
16124,316,1,249.0,2,Low-Value Customers
16125,366,1,289.35,2,Low-Value Customers
16126,28,4,6287.77,0,Regular Customers
16127,38,1,656.25,0,Regular Customers
16128,17,5,1880.22,0,Regular Customers
16131,51,6,3506.54,0,Regular Customers
16133,3,33,14589.04,0,Regular Customers
16134,21,2,618.09,0,Regular Customers
16135,262,1,517.55,2,Low-Value Customers
16136,59,3,709.38,0,Regular Customers
16139,18,3,635.41,0,Regular Customers
16140,65,2,725.18,0,Regular Customers
16141,87,1,620.4,0,Regular Customers
16142,249,1,535.34,2,Low-Value Customers
16143,2,6,2424.94,0,Regular Customers
16144,246,1,175.2,2,Low-Value Customers
16145,8,11,3799.49,0,Regular Customers
16146,156,3,734.13,2,Low-Value Customers
16147,133,1,375.0,0,Regular Customers
16148,295,1,76.32000000000001,2,Low-Value Customers
16149,4,2,280.52,0,Regular Customers
16150,42,5,2053.02,0,Regular Customers
16152,268,1,1829.04,2,Low-Value Customers
16153,49,5,1824.23,0,Regular Customers
16156,8,9,3092.04,0,Regular Customers
16157,15,3,656.69,0,Regular Customers
16159,281,1,348.2,2,Low-Value Customers
16160,64,2,1025.44,0,Regular Customers
16161,1,19,5533.67,0,Regular Customers
16162,251,1,37.4,2,Low-Value Customers
16163,231,2,856.6,2,Low-Value Customers
16164,16,3,822.48,0,Regular Customers
16168,10,27,3787.6,0,Regular Customers
16169,7,4,1822.97,0,Regular Customers
16170,50,6,1885.05,0,Regular Customers
16171,58,1,73.2,0,Regular Customers
16172,94,5,1140.21,0,Regular Customers
16173,15,6,1418.32,0,Regular Customers
16174,125,3,1009.55,0,Regular Customers
16175,93,4,1037.59,0,Regular Customers
16177,49,1,331.95,0,Regular Customers
16178,137,1,197.9,2,Low-Value Customers
16179,60,1,215.83,0,Regular Customers
16180,99,8,10254.18,0,Regular Customers
16181,72,1,305.54,0,Regular Customers
16182,71,4,6617.65,0,Regular Customers
16183,66,1,338.71000000000004,0,Regular Customers
16184,63,6,1158.79,0,Regular Customers
16185,16,2,529.41,0,Regular Customers
16186,22,12,4006.94,0,Regular Customers
16187,31,15,6911.4400000000005,0,Regular Customers
16188,44,4,981.86,0,Regular Customers
16189,15,2,215.48,0,Regular Customers
16190,39,1,215.08,0,Regular Customers
16191,2,13,5180.52,0,Regular Customers
16193,236,1,314.45,2,Low-Value Customers
16198,74,1,400.681,0,Regular Customers
16200,3,2,1068.87,0,Regular Customers
16201,2,4,1863.47,0,Regular Customers
16202,360,1,365.27,2,Low-Value Customers
16203,58,4,592.9,0,Regular Customers
16204,22,1,384.18,0,Regular Customers
16205,30,4,757.63,0,Regular Customers
16206,54,4,537.0600000000001,0,Regular Customers
16207,24,1,394.38,0,Regular Customers
16208,44,2,664.26,0,Regular Customers
16209,88,5,2262.62,0,Regular Customers
16210,1,18,21086.3,0,Regular Customers
16211,88,1,547.02,0,Regular Customers
16212,18,2,690.34,0,Regular Customers
16213,78,1,159.0,0,Regular Customers
16214,170,3,1062.75,2,Low-Value Customers
16215,80,1,242.35,0,Regular Customers
16216,266,1,914.93,2,Low-Value Customers
16217,234,2,304.25,2,Low-Value Customers
16218,29,7,3084.68,0,Regular Customers
16221,36,3,860.86,0,Regular Customers
16222,317,1,773.5500000000001,2,Low-Value Customers
16224,56,4,1295.3,0,Regular Customers
16225,44,5,1096.32,0,Regular Customers
16226,202,3,255.12,2,Low-Value Customers
16227,224,1,314.22,2,Low-Value Customers
16229,86,2,1010.6,0,Regular Customers
16230,189,2,542.03,2,Low-Value Customers
16232,43,4,990.88,0,Regular Customers
16233,70,3,536.6800000000001,0,Regular Customers
16235,40,5,867.31,0,Regular Customers
16236,77,1,432.2,0,Regular Customers
16239,56,2,414.2,0,Regular Customers
16240,23,2,3718.8,0,Regular Customers
16241,9,13,2590.31,0,Regular Customers
16242,7,7,3579.86,0,Regular Customers
16243,33,2,409.1,0,Regular Customers
16244,211,2,1522.75,2,Low-Value Customers
16245,23,3,1413.66,0,Regular Customers
16247,169,1,114.56,2,Low-Value Customers
16248,61,1,152.94,0,Regular Customers
16249,52,5,1800.07,0,Regular Customers
16250,260,2,389.44,2,Low-Value Customers
16253,66,2,3683.86,0,Regular Customers
16255,16,8,2619.91,0,Regular Customers
16256,266,1,752.4300000000001,2,Low-Value Customers
16257,176,1,46.95,2,Low-Value Customers
16258,44,5,5203.51,0,Regular Customers
16260,50,1,1035.45,0,Regular Customers
16261,16,4,728.54,0,Regular Customers
16265,8,9,5447.0,0,Regular Customers
16266,73,7,861.89,0,Regular Customers
16268,70,2,667.65,0,Regular Customers
16270,352,1,1141.24,2,Low-Value Customers
16271,2,5,1404.64,0,Regular Customers
16272,116,1,411.7,0,Regular Customers
16274,372,1,351.75,2,Low-Value Customers
16275,196,1,559.87,2,Low-Value Customers
16276,176,1,810.6000000000001,2,Low-Value Customers
16278,99,1,566.38,0,Regular Customers
16279,20,3,1502.78,0,Regular Customers
16281,71,1,2062.06,0,Regular Customers
16282,339,1,168.3,2,Low-Value Customers
16283,5,5,1570.81,0,Regular Customers
16284,30,2,812.68,0,Regular Customers
16287,169,1,142.5,2,Low-Value Customers
16292,121,1,302.25,0,Regular Customers
16293,21,10,2248.99,0,Regular Customers
16295,9,4,1328.55,0,Regular Customers
16297,268,1,301.9,2,Low-Value Customers
16298,22,3,598.2,0,Regular Customers
16302,126,1,233.22,0,Regular Customers
16303,25,3,5360.63,0,Regular Customers
16305,138,1,361.22,2,Low-Value Customers
16306,213,6,632.27,2,Low-Value Customers
16309,105,2,706.57,0,Regular Customers
16311,17,2,616.26,0,Regular Customers
16313,2,2,274.15000000000003,0,Regular Customers
16315,330,1,226.37,2,Low-Value Customers
16316,63,8,2938.91,0,Regular Customers
16317,119,3,1341.65,0,Regular Customers
16318,34,1,328.15,0,Regular Customers
16319,217,1,404.4,2,Low-Value Customers
16320,171,2,1038.46,2,Low-Value Customers
16321,71,5,373.65,0,Regular Customers
16322,0,2,326.75,0,Regular Customers
16323,195,1,207.50000000000003,2,Low-Value Customers
16324,127,3,408.59,0,Regular Customers
16325,46,3,594.24,0,Regular Customers
16326,5,14,3039.2200000000003,0,Regular Customers
16327,13,6,3820.27,0,Regular Customers
16330,17,3,251.91,0,Regular Customers
16332,27,7,1582.8,0,Regular Customers
16333,7,19,13328.68,0,Regular Customers
16337,36,1,151.05,0,Regular Customers
16338,156,1,214.8,2,Low-Value Customers
16339,283,1,94.05,2,Low-Value Customers
16340,106,1,534.31,0,Regular Customers
16341,24,4,1971.87,0,Regular Customers
16342,74,4,322.41,0,Regular Customers
16343,15,2,328.58,0,Regular Customers
16344,157,1,101.1,2,Low-Value Customers
16345,43,1,565.46,0,Regular Customers
16347,10,2,847.45,0,Regular Customers
16348,31,7,1415.65,0,Regular Customers
16349,290,1,53.5,2,Low-Value Customers
16350,20,4,1116.47,0,Regular Customers
16351,332,1,153.9,2,Low-Value Customers
16352,17,2,494.44,0,Regular Customers
16353,3,23,6675.71,0,Regular Customers
16354,62,2,395.8,0,Regular Customers
16356,197,3,211.77,2,Low-Value Customers
16357,32,3,658.88,0,Regular Customers
16358,0,4,2027.5,0,Regular Customers
16359,6,9,1750.92,0,Regular Customers
16360,4,6,3450.41,0,Regular Customers
16361,9,4,891.21,0,Regular Customers
16362,31,5,709.99,0,Regular Customers
16363,52,1,109.36,0,Regular Customers
16364,11,2,705.79,0,Regular Customers
16365,17,9,1540.42,0,Regular Customers
16366,18,1,327.3,0,Regular Customers
16367,36,2,800.67,0,Regular Customers
16368,1,2,479.91,0,Regular Customers
16369,17,3,1545.41,0,Regular Customers
16370,81,4,1301.91,0,Regular Customers
16372,32,2,355.73,0,Regular Customers
16374,65,2,466.73,0,Regular Customers
16376,8,2,974.96,0,Regular Customers
16377,266,1,676.2,2,Low-Value Customers
16378,246,3,362.95,2,Low-Value Customers
16379,3,4,2157.4,0,Regular Customers
16380,60,1,1743.15,0,Regular Customers
16383,74,2,643.76,0,Regular Customers
16384,89,2,584.5,0,Regular Customers
16385,59,3,554.86,0,Regular Customers
16386,28,2,302.57,0,Regular Customers
16387,322,1,94.36,2,Low-Value Customers
16389,52,4,1382.07,0,Regular Customers
16392,269,1,217.89,2,Low-Value Customers
16393,1,13,3040.96,0,Regular Customers
16394,56,5,1555.34,0,Regular Customers
16395,60,5,1482.06,0,Regular Customers
16398,153,2,1705.8,2,Low-Value Customers
16399,18,2,408.02,0,Regular Customers
16400,94,1,303.93,0,Regular Customers
16401,0,12,4098.32,0,Regular Customers
16402,264,2,293.45,2,Low-Value Customers
16403,311,1,177.5,2,Low-Value Customers
16404,69,1,443.05,0,Regular Customers
16405,301,2,167.25,2,Low-Value Customers
16406,18,1,154.35,0,Regular Customers
16407,12,10,2079.68,0,Regular Customers
16409,35,5,2022.98,0,Regular Customers
16411,18,2,211.7,0,Regular Customers
16412,53,1,135.99,0,Regular Customers
16413,56,1,262.2,0,Regular Customers
16414,21,2,126.25,0,Regular Customers
16415,43,1,200.27,0,Regular Customers
16416,26,3,1051.4,0,Regular Customers
16418,44,3,631.12,0,Regular Customers
16419,112,6,958.71,0,Regular Customers
16422,16,51,34684.4,1,High-Value Customers
16423,24,1,346.12,0,Regular Customers
16424,190,1,133.56,2,Low-Value Customers
16425,301,1,302.7,2,Low-Value Customers
16426,1,10,1863.76,0,Regular Customers
16427,262,2,241.06,2,Low-Value Customers
16429,105,1,284.55,0,Regular Customers
16430,56,1,300.85,0,Regular Customers
16431,212,3,623.28,2,Low-Value Customers
16432,63,1,287.4,0,Regular Customers
16433,27,1,184.26,0,Regular Customers
16434,28,7,1511.8,0,Regular Customers
16438,5,5,798.35,0,Regular Customers
16440,7,5,3640.67,0,Regular Customers
16441,66,2,381.2,0,Regular Customers
16442,1,3,609.3,0,Regular Customers
16444,45,4,654.67,0,Regular Customers
16445,33,1,230.51,0,Regular Customers
16446,205,1,2.9,2,Low-Value Customers
16447,135,1,255.91,0,Regular Customers
16448,197,1,182.99,2,Low-Value Customers
16449,197,2,707.69,2,Low-Value Customers
16450,149,1,311.92,2,Low-Value Customers
16451,87,1,266.97,0,Regular Customers
16454,44,2,6.9,0,Regular Customers
16455,63,7,1841.18,0,Regular Customers
16456,98,5,2158.18,0,Regular Customers
16457,217,1,208.36,2,Low-Value Customers
16458,2,18,3482.74,0,Regular Customers
16460,27,3,811.23,0,Regular Customers
16461,177,1,142.92,2,Low-Value Customers
16462,73,3,136.0,0,Regular Customers
16463,20,4,1422.4,0,Regular Customers
16464,19,3,1298.66,0,Regular Customers
16466,33,7,1595.96,0,Regular Customers
16468,73,1,74.9,0,Regular Customers
16469,23,4,625.42,0,Regular Customers
16470,51,4,752.77,0,Regular Customers
16471,274,1,223.95,2,Low-Value Customers
16473,164,3,316.11,2,Low-Value Customers
16474,6,7,1810.65,0,Regular Customers
16475,87,4,544.3,0,Regular Customers
16477,63,7,2494.46,0,Regular Customers
16478,24,3,331.0,0,Regular Customers
16479,9,2,300.83,0,Regular Customers
16480,75,1,769.29,0,Regular Customers
16482,15,1,220.62,0,Regular Customers
16483,191,1,139.35,2,Low-Value Customers
16484,173,2,404.3,2,Low-Value Customers
16485,76,1,363.65,0,Regular Customers
16488,32,3,498.8,0,Regular Customers
16491,46,1,731.5,0,Regular Customers
16493,79,4,1351.63,0,Regular Customers
16494,296,1,826.53,2,Low-Value Customers
16495,2,3,648.26,0,Regular Customers
16496,8,3,1599.52,0,Regular Customers
16497,49,6,2965.69,0,Regular Customers
16498,160,2,100.97,2,Low-Value Customers
16499,359,2,365.45,2,Low-Value Customers
16500,4,6,400.86,0,Regular Customers
16503,106,4,1431.93,0,Regular Customers
16504,24,1,465.88,0,Regular Customers
16505,31,1,777.6,0,Regular Customers
16506,19,2,90.3,0,Regular Customers
16509,296,1,363.7,2,Low-Value Customers
16510,371,1,248.1,2,Low-Value Customers
16511,21,3,918.33,0,Regular Customers
16513,4,4,874.59,0,Regular Customers
16515,51,5,1624.14,0,Regular Customers
16516,29,1,101.7,0,Regular Customers
16517,276,1,162.7,2,Low-Value Customers
16518,60,2,484.32,0,Regular Customers
16519,24,2,215.08,0,Regular Customers
16520,185,3,1046.57,2,Low-Value Customers
16523,1,21,9418.47,0,Regular Customers
16525,1,26,13027.45,0,Regular Customers
16526,171,1,290.36,2,Low-Value Customers
16527,80,1,228.06,0,Regular Customers
16528,3,1,244.41,0,Regular Customers
16529,189,1,455.25,2,Low-Value Customers
16531,21,7,1244.59,0,Regular Customers
16532,17,3,6748.8,0,Regular Customers
16533,18,3,1082.81,0,Regular Customers
16535,4,1,593.75,0,Regular Customers
16536,109,1,548.12,0,Regular Customers
16539,2,4,1388.81,0,Regular Customers
16542,53,1,119.62,0,Regular Customers
16545,164,1,339.3,2,Low-Value Customers
16546,290,2,787.15,2,Low-Value Customers
16549,9,10,4034.9,0,Regular Customers
16550,108,5,2298.97,0,Regular Customers
16551,95,3,922.12,0,Regular Customers
16552,242,2,379.73,2,Low-Value Customers
16553,162,12,5719.82,0,Regular Customers
16554,41,3,837.1,0,Regular Customers
16555,34,2,285.89,0,Regular Customers
16556,66,7,3313.79,0,Regular Customers
16557,23,2,281.85,0,Regular Customers
16558,0,20,8338.49,0,Regular Customers
16560,26,2,841.41,0,Regular Customers
16561,5,2,511.12,0,Regular Customers
16563,53,1,1077.74,0,Regular Customers
16565,363,1,173.7,2,Low-Value Customers
16566,14,5,614.66,0,Regular Customers
16567,193,2,865.6,2,Low-Value Customers
16569,2,1,124.2,0,Regular Customers
16570,14,10,3738.4,0,Regular Customers
16571,26,3,1421.69,0,Regular Customers
16572,126,3,1009.6,0,Regular Customers
16573,84,2,663.61,0,Regular Customers
16574,70,1,451.44,0,Regular Customers
16581,182,1,105.84,2,Low-Value Customers
16582,112,1,313.62,0,Regular Customers
16583,373,1,233.45,2,Low-Value Customers
16584,79,2,936.08,0,Regular Customers
16586,248,1,463.95,2,Low-Value Customers
16587,231,1,225.15,2,Low-Value Customers
16589,70,3,459.24,0,Regular Customers
16591,68,1,213.5,0,Regular Customers
16592,3,16,4113.68,0,Regular Customers
16593,50,3,330.03,0,Regular Customers
16594,74,1,181.09,0,Regular Customers
16595,60,1,360.16,0,Regular Customers
16596,15,2,250.15,0,Regular Customers
16597,3,1,90.04,0,Regular Customers
16598,285,1,145.04999999999998,2,Low-Value Customers
16600,3,6,813.52,0,Regular Customers
16601,40,1,242.7,0,Regular Customers
16602,35,1,528.08,0,Regular Customers
16603,74,2,482.47,0,Regular Customers
16607,17,14,3347.71,0,Regular Customers
16609,14,7,5493.46,0,Regular Customers
16610,218,1,75.66,2,Low-Value Customers
16611,185,1,129.49,2,Low-Value Customers
16612,32,4,1187.66,0,Regular Customers
16613,69,1,618.59,0,Regular Customers
16614,182,1,506.19,2,Low-Value Customers
16616,14,2,500.42,0,Regular Customers
16617,235,1,151.85,2,Low-Value Customers
16618,30,5,2647.59,0,Regular Customers
16619,263,1,226.21,2,Low-Value Customers
16620,3,2,178.96,0,Regular Customers
16621,51,4,813.48,0,Regular Customers
16623,245,1,129.45,2,Low-Value Customers
16624,80,2,810.5699999999999,0,Regular Customers
16625,274,1,333.08,2,Low-Value Customers
16626,0,17,4413.1,0,Regular Customers
16627,78,1,322.8,0,Regular Customers
16628,29,5,2188.05,0,Regular Customers
16629,73,2,408.63,0,Regular Customers
16633,16,6,2883.1,0,Regular Customers
16634,222,2,217.9,2,Low-Value Customers
16637,31,4,1154.47,0,Regular Customers
16638,22,10,1680.72,0,Regular Customers
16639,30,3,1257.51,0,Regular Customers
16641,105,1,231.1,0,Regular Customers
16642,4,2,688.33,0,Regular Customers
16643,245,1,487.51,2,Low-Value Customers
16644,177,2,833.78,2,Low-Value Customers
16647,169,2,214.06,2,Low-Value Customers
16648,42,1,290.66,0,Regular Customers
16650,71,1,518.42,0,Regular Customers
16652,58,7,6773.97,0,Regular Customers
16653,15,2,1212.66,0,Regular Customers
16654,140,4,601.27,0,Regular Customers
16655,17,6,3789.52,0,Regular Customers
16656,21,15,8625.8,0,Regular Customers
16657,9,4,874.43,0,Regular Customers
16658,367,1,123.24,2,Low-Value Customers
16659,188,1,39.12,2,Low-Value Customers
16660,15,4,1267.65,0,Regular Customers
16665,361,1,135.39999999999998,2,Low-Value Customers
16666,18,1,118.98,0,Regular Customers
16667,67,2,567.1800000000001,0,Regular Customers
16668,14,6,306.72,0,Regular Customers
16669,23,3,1348.88,0,Regular Customers
16670,16,11,4095.9,0,Regular Customers
16671,27,3,1692.27,0,Regular Customers
16672,1,20,8134.94,0,Regular Customers
16674,54,2,304.24,0,Regular Customers
16676,33,4,1592.12,0,Regular Customers
16678,2,12,3109.99,0,Regular Customers
16679,365,1,129.75,2,Low-Value Customers
16680,42,1,183.7,0,Regular Customers
16681,72,6,1770.34,0,Regular Customers
16682,4,5,1028.0,0,Regular Customers
16684,3,28,66653.56,1,High-Value Customers
16685,60,2,324.24,0,Regular Customers
16686,46,7,2959.88,0,Regular Customers
16688,0,4,1260.86,0,Regular Customers
16689,75,2,422.6,0,Regular Customers
16690,71,2,225.58,0,Regular Customers
16692,255,2,1276.0,2,Low-Value Customers
16693,68,2,477.86,0,Regular Customers
16696,134,4,657.9000000000001,0,Regular Customers
16697,240,1,112.75,2,Low-Value Customers
16698,226,2,1998.0,2,Low-Value Customers
16700,8,13,5076.55,0,Regular Customers
16701,8,13,5398.3,0,Regular Customers
16705,0,20,14034.99,0,Regular Customers
16706,36,3,531.35,0,Regular Customers
16708,45,1,656.63,0,Regular Customers
16709,84,5,3029.87,0,Regular Customers
16710,18,10,2467.99,0,Regular Customers
16711,2,5,1651.03,0,Regular Customers
16712,8,11,3611.31,0,Regular Customers
16713,18,15,6910.78,0,Regular Customers
16714,218,3,1129.06,2,Low-Value Customers
16715,77,1,301.72,0,Regular Customers
16716,266,2,901.2,2,Low-Value Customers
16717,23,6,3843.08,0,Regular Customers
16718,368,1,606.0500000000001,2,Low-Value Customers
16719,14,7,1770.22,0,Regular Customers
16720,25,1,152.95,0,Regular Customers
16721,261,1,292.47,2,Low-Value Customers
16722,16,13,4730.81,0,Regular Customers
16723,90,2,576.4,0,Regular Customers
16725,301,7,758.27,2,Low-Value Customers
16726,25,5,1358.74,0,Regular Customers
16727,363,1,256.32,2,Low-Value Customers
16728,45,4,1048.28,0,Regular Customers
16729,37,21,7205.33,0,Regular Customers
16730,51,3,743.11,0,Regular Customers
16732,31,1,603.75,0,Regular Customers
16734,51,3,646.76,0,Regular Customers
16735,78,5,2247.41,0,Regular Customers
16737,52,1,417.6,0,Regular Customers
16738,297,1,3.75,2,Low-Value Customers
16739,176,1,323.0,2,Low-Value Customers
16742,46,1,464.9,0,Regular Customers
16743,28,7,2213.13,0,Regular Customers
16744,10,7,1291.91,0,Regular Customers
16745,86,17,7180.7,0,Regular Customers
16746,4,18,6680.11,0,Regular Customers
16747,37,2,836.06,0,Regular Customers
16748,17,5,1515.9,0,Regular Customers
16750,44,5,623.93,0,Regular Customers
16751,30,1,1764.72,0,Regular Customers
16752,372,1,207.5,2,Low-Value Customers
16753,57,1,223.92,0,Regular Customers
16755,113,3,1475.43,0,Regular Customers
16756,214,1,239.4,2,Low-Value Customers
16757,318,1,106.83,2,Low-Value Customers
16758,64,1,369.34,0,Regular Customers
16759,7,3,789.79,0,Regular Customers
16761,96,1,316.62,0,Regular Customers
16762,19,3,1207.24,0,Regular Customers
16763,198,1,611.85,2,Low-Value Customers
16764,3,13,2790.9500000000003,0,Regular Customers
16765,293,1,34.0,2,Low-Value Customers
16766,272,2,1145.6,2,Low-Value Customers
16767,30,11,5575.56,0,Regular Customers
16768,47,3,478.09,0,Regular Customers
16769,259,1,361.54,2,Low-Value Customers
16770,57,5,757.1,0,Regular Customers
16771,32,5,2242.61,0,Regular Customers
16773,56,1,171.59,0,Regular Customers
16774,67,4,661.52,0,Regular Customers
16775,9,11,1691.51,0,Regular Customers
16776,59,1,371.54,0,Regular Customers
16777,79,2,222.62,0,Regular Customers
16778,73,2,245.94,0,Regular Customers
16779,1,22,10611.72,0,Regular Customers
16780,99,2,422.24,0,Regular Customers
16781,371,1,311.25,2,Low-Value Customers
16782,9,13,2267.9500000000003,0,Regular Customers
16784,19,1,107.6,0,Regular Customers
16788,122,2,594.39,0,Regular Customers
16789,7,1,80.8,0,Regular Customers
16790,3,6,1545.62,0,Regular Customers
16791,28,7,1705.78,0,Regular Customers
16792,281,2,110.38,2,Low-Value Customers
16793,56,1,243.84,0,Regular Customers
16794,0,10,1196.5,0,Regular Customers
16795,364,1,414.88,2,Low-Value Customers
16796,88,1,305.62,0,Regular Customers
16800,10,1,1162.65,0,Regular Customers
16801,162,4,1594.23,2,Low-Value Customers
16803,64,1,332.3,0,Regular Customers
16804,22,3,536.99,0,Regular Customers
16805,173,2,460.59,2,Low-Value Customers
16806,102,4,762.16,0,Regular Customers
16807,142,3,1121.59,0,Regular Customers
16808,98,2,288.42,0,Regular Customers
16809,22,5,914.69,0,Regular Customers
16810,191,1,309.54,2,Low-Value Customers
16811,4,2,547.07,0,Regular Customers
16812,360,1,479.35,2,Low-Value Customers
16813,7,10,1652.18,0,Regular Customers
16814,13,21,6416.7,0,Regular Customers
16816,102,4,417.06,0,Regular Customers
16817,2,9,1604.75,0,Regular Customers
16818,10,11,3349.57,0,Regular Customers
16820,95,1,497.61,0,Regular Customers
16823,226,1,358.38,2,Low-Value Customers
16824,15,2,460.64,0,Regular Customers
16825,38,2,775.1800000000001,0,Regular Customers
16826,50,1,341.7,0,Regular Customers
16828,92,2,128.5,0,Regular Customers
16829,156,1,197.22,2,Low-Value Customers
16830,38,1,325.91,0,Regular Customers
16832,183,3,199.15,2,Low-Value Customers
16833,0,4,1106.53,0,Regular Customers
16834,227,1,413.46,2,Low-Value Customers
16835,127,2,180.85,0,Regular Customers
16836,39,2,251.87,0,Regular Customers
16837,30,11,3170.98,0,Regular Customers
16838,196,2,588.85,2,Low-Value Customers
16839,8,34,16594.35,0,Regular Customers
16841,36,6,1869.82,0,Regular Customers
16842,100,3,1264.19,0,Regular Customers
16843,42,16,10196.57,0,Regular Customers
16846,49,1,214.32,0,Regular Customers
16847,42,1,193.44,0,Regular Customers
16848,52,1,281.42,0,Regular Customers
16849,186,1,124.57,2,Low-Value Customers
16850,333,1,332.41,2,Low-Value Customers
16851,3,3,342.45,0,Regular Customers
16852,9,2,144.91000000000005,0,Regular Customers
16855,23,2,328.4,0,Regular Customers
16856,14,1,35.400000000000006,0,Regular Customers
16858,368,1,375.69000000000005,2,Low-Value Customers
16859,144,2,747.81,2,Low-Value Customers
16861,59,2,173.76,0,Regular Customers
16863,30,2,502.8,0,Regular Customers
16866,140,3,207.74,0,Regular Customers
16869,22,4,817.12,0,Regular Customers
